Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-19T05:42:07.625Z","Included","auto","No","11495","245","1188114","3226","1203080","0.33"
"2025-09-19T05:41:01.504Z","Included","auto","No","604","2","78756","365","79727","0.02"
"2025-09-19T05:40:28.920Z","Included","auto","No","67288","3","11468","316","79075","0.09"
"2025-09-19T05:38:51.381Z","Included","auto","No","26935","168","3139393","1943","3168439","0.83"
"2025-09-19T05:38:11.869Z","Included","auto","No","677","179","334551","385","335792","0.09"
"2025-09-19T05:37:22.433Z","Included","auto","No","635","219","333916","455","335225","0.09"
"2025-09-19T05:36:13.716Z","Included","auto","No","342","188","333574","444","334548","0.09"
"2025-09-19T05:34:25.713Z","Included","auto","No","11014","195","1305797","1206","1318212","0.35"
"2025-09-19T05:33:27.232Z","Included","auto","No","348","43","322560","401","323352","0.08"
"2025-09-19T05:33:08.241Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-19T05:31:40.468Z","Included","auto","No","9178","170","952164","799","962311","0.25"
"2025-09-19T05:30:52.737Z","Included","auto","No","312909","4358","0","581","317848","0.40"
"2025-09-19T05:23:46.056Z","Included","auto","No","761","169","311651","325","312906","0.08"
"2025-09-19T05:23:03.190Z","Included","auto","No","439","237","311212","521","312409","0.08"
"2025-09-19T05:20:20.080Z","Included","auto","No","10707","167","1519673","1719","1532266","0.40"
"2025-09-19T05:18:34.199Z","Included","auto","No","7437","177","2077478","1363","2086455","0.54"
"2025-09-19T05:17:56.675Z","Included","auto","No","581","1365","292487","384","294817","0.08"
"2025-09-19T05:16:25.887Z","Included","auto","No","508","161","291979","417","293065","0.08"
"2025-09-19T05:15:57.860Z","Included","auto","No","652","167","291327","338","292484","0.08"
"2025-09-19T05:15:08.756Z","Included","auto","No","159744","180","131583","469","291976","0.24"
"2025-09-19T05:13:47.745Z","Included","auto","No","131583","159233","0","508","291324","0.37"
"2025-09-19T05:01:32.375Z","Included","auto","No","618","181","130330","451","131580","0.04"
"2025-09-19T05:00:33.052Z","Included","auto","No","4045","175","126285","440","130945","0.04"
"2025-09-19T04:59:41.349Z","Included","auto","No","531","3537","125754","505","130327","0.04"
"2025-09-19T04:59:13.445Z","Included","auto","No","562","169","125192","359","126282","0.03"
"2025-09-19T04:58:39.570Z","Included","auto","No","810","182","124382","377","125751","0.03"
"2025-09-19T04:57:22.035Z","Included","auto","No","630","373","123752","434","125189","0.03"
"2025-09-19T04:57:04.987Z","Included","auto","No","0","230","123752","397","124379","0.03"
"2025-09-19T04:49:39.467Z","Included","auto","No","15917","249","1837646","7027","1860839","0.52"
"2025-09-19T04:48:01.434Z","Included","auto","No","703","167","107132","335","108337","0.03"
"2025-09-19T04:47:19.351Z","Included","auto","No","699","241","106433","459","107832","0.03"
"2025-09-19T04:45:58.533Z","Included","auto","No","445","329","105988","367","107129","0.03"
"2025-09-19T04:34:50.016Z","Included","auto","No","108004","169","195529","1257","304959","0.19"
"2025-09-19T04:34:32.337Z","Included","auto","No","321","183","97128","445","98077","0.03"
"2025-09-19T04:33:35.768Z","Included","auto","No","1098","211","288824","724","290857","0.08"
"2025-09-19T04:27:12.836Z","Included","auto","No","96030","8558","881189","4454","990231","0.38"
"2025-09-19T03:56:24.596Z","Included","auto","No","75679","212","690122","7274","773287","0.31"
"2025-09-19T02:37:07.707Z","Included","auto","No","44154","235524","278192","14908","572778","0.51"
"2025-09-19T02:24:16.445Z","Included","auto","No","12823","193","1760274","6620","1779910","0.50"
"2025-09-19T02:23:50.700Z","Included","auto","No","2303","192","117519","531","120545","0.04"
"2025-09-19T02:23:30.673Z","Included","auto","No","662","1745","116857","555","119819","0.04"
"2025-09-19T02:23:09.469Z","Included","auto","No","434","169","116423","490","117516","0.03"
"2025-09-19T02:22:32.758Z","Included","auto","No","116423","199","115761","648","233031","0.18"
"2025-09-19T01:55:44.309Z","Included","auto","No","6819","200","748733","3572","759324","0.22"
"2025-09-19T01:39:03.053Z","Included","auto","No","106419","197","200314","1307","308237","0.19"
"2025-09-19T01:38:03.455Z","Included","auto","No","364","228","99360","635","100587","0.03"
"2025-09-19T01:36:13.164Z","Included","auto","No","4175","174","290136","2900","297385","0.10"
"2025-09-19T01:35:24.751Z","Included","auto","No","961","251","94224","826","96262","0.03"
"2025-09-19T01:34:55.383Z","Included","auto","No","724","194","93500","764","95182","0.03"
"2025-09-19T01:25:55.808Z","Included","auto","No","6739","159","265087","1019","273004","0.08"
"2025-09-19T01:25:16.662Z","Included","auto","No","725","165","86036","712","87638","0.03"
"2025-09-19T01:22:08.399Z","Included","auto","No","710","214","85326","508","86758","0.03"
"2025-09-19T01:15:49.305Z","Included","auto","No","9477","175","560389","3911","573952","0.18"
"2025-09-19T01:11:24.563Z","Included","auto","No","5899","202","214486","3462","224049","0.08"
"2025-09-19T01:10:32.634Z","Included","auto","No","5791","197","64159","674","70821","0.03"
"2025-09-19T01:09:20.932Z","Included","auto","No","486","4975","63673","813","69947","0.03"
"2025-09-19T01:05:53.003Z","Included","auto","No","5799","9164","418321","5213","438497","0.15"
"2025-09-19T01:03:53.508Z","Included","auto","No","9714","187","408137","2844","420882","0.13"
"2025-09-19T01:03:28.494Z","Included","auto","No","603","253","47557","753","49166","0.02"
"2025-09-19T01:01:16.540Z","Included","auto","No","455","173","47102","431","48161","0.02"
"2025-09-19T00:57:03.201Z","Included","auto","No","2522","200","89572","845","93139","0.03"
"2025-09-19T00:56:10.313Z","Included","auto","No","2028","180","85789","580","88577","0.03"
"2025-09-19T00:54:24.444Z","Included","auto","No","42552","171","0","517","43240","0.06"
"2025-09-19T00:50:47.350Z","Included","auto","No","44227","223827","279255","10380","557689","0.47"
"2025-09-19T00:47:52.190Z","Included","auto","No","452","440","332399","439","333730","0.09"
"2025-09-19T00:46:59.399Z","Included","auto","No","332399","198","329801","1531","663929","0.51"
"2025-09-19T00:22:28.028Z","Included","auto","No","324211","8346","311379","4547","648483","0.52"
"2025-09-18T23:47:49.311Z","Included","auto","No","4456","181","599570","3659","607866","0.18"
"2025-09-18T23:46:35.991Z","Included","auto","No","713","177","298736","491","300117","0.08"
"2025-09-18T23:45:56.516Z","Included","auto","No","298736","169","0","540","299445","0.38"
"2025-09-18T23:24:49.049Z","Included","auto","No","5090","172","1152846","2914","1161022","0.31"
"2025-09-18T23:24:02.701Z","Included","auto","No","286647","461","0","500","287608","0.36"
"2025-09-18T23:05:27.209Z","Included","auto","No","4959","192","848324","2324","855799","0.23"
"2025-09-18T22:58:26.722Z","Included","auto","No","9261","380","3597037","4477","3611155","0.94"
"2025-09-18T22:56:24.640Z","Included","auto","No","6288","193","1877253","3484","1887218","0.50"
"2025-09-18T22:55:45.205Z","Included","auto","No","265735","14773","250654","551","531713","0.42"
"2025-09-18T22:48:15.873Z","Included","auto","No","250161","142","243556","6880","500739","0.42"
"2025-09-18T22:40:47.986Z","Included","auto","No","242527","195","0","831","243553","0.31"
"2025-09-18T22:29:17.840Z","Included","auto","No","6280","201","713823","5251","725555","0.22"
"2025-09-18T22:27:38.345Z","Included","auto","No","631","230","235091","653","236605","0.06"
"2025-09-18T22:25:50.509Z","Included","auto","No","235091","419","467032","808","703350","0.42"
"2025-09-18T22:17:15.525Z","Included","auto","No","13110","316","1357058","9373","1379857","0.41"
"2025-09-18T22:10:53.793Z","Included","auto","No","8620","274","1506298","3781","1518973","0.41"
"2025-09-18T22:07:33.712Z","Included","auto","No","582","1341","210365","532","212820","0.06"
"2025-09-18T22:04:54.621Z","Included","auto","No","6234","226","617461","4801","628722","0.19"
"2025-09-18T22:01:43.637Z","Included","auto","No","8736","2246","1798257","3768","1813007","0.49"
"2025-09-18T21:59:05.014Z","Errored, Not Charged","auto","No","24234","737","1401294","4616","1430881","0.41"
"2025-09-18T21:57:00.020Z","Included","auto","No","5726","407","669308","3659","679100","0.20"
"2025-09-18T21:53:03.420Z","Included","auto","No","5645","4860","644271","3349","658125","0.19"
"2025-09-18T21:52:26.640Z","Included","auto","No","510","159","159280","278","160227","0.04"
"2025-09-18T21:51:05.543Z","Included","auto","No","159280","376","313376","2952","475984","0.30"
"2025-09-18T21:41:14.063Z","Included","auto","No","8128","193","447103","3155","458579","0.14"
"2025-09-18T21:39:07.883Z","Included","auto","No","2354","200","289383","915","292852","0.08"
"2025-09-18T21:35:02.733Z","Included","auto","No","2274","187","284854","863","288178","0.08"
"2025-09-18T21:30:34.958Z","Included","auto","No","142096","185","140316","911","283508","0.22"
"2025-09-18T21:13:03.725Z","Included","auto","No","1921","351","275445","958","278675","0.08"
"2025-09-18T21:09:20.459Z","Included","auto","No","7201","186","394502","2788","404677","0.12"
"2025-09-18T21:05:31.280Z","Included","auto","No","3032","184","255524","814","259554","0.07"
"2025-09-18T21:03:40.693Z","Included","auto","No","2335","356","250578","854","254123","0.07"
"2025-09-18T21:02:23.402Z","Included","auto","No","5960","154","238991","2642","247747","0.08"
"2025-09-18T21:00:09.786Z","Included","auto","No","2656","186","233670","910","237422","0.07"
"2025-09-18T20:58:45.023Z","Included","auto","No","2627","185","228364","915","232091","0.07"
"2025-09-18T20:56:21.327Z","Included","auto","No","113874","401","112226","832","227333","0.18"
"2025-09-18T20:48:38.223Z","Included","auto","No","6315","197","320775","2327","329614","0.10"
"2025-09-18T20:46:36.437Z","Included","auto","No","2614","186","206083","916","209799","0.06"
"2025-09-18T20:45:08.066Z","Included","auto","No","2728","178","200714","823","204443","0.06"
"2025-09-18T20:44:22.275Z","Included","auto","No","648","169","99358","530","100705","0.03"
"2025-09-18T20:43:05.553Z","Included","auto","No","2536","363","194030","856","197785","0.06"
"2025-09-18T20:41:36.409Z","Included","auto","No","4926","152","184484","2196","191758","0.07"
"2025-09-18T20:41:06.363Z","Included","auto","No","576","167","91320","522","92585","0.03"
"2025-09-18T20:39:26.931Z","Included","auto","No","2331","177","178519","774","181801","0.05"
"2025-09-18T20:38:05.161Z","Included","auto","No","2491","189","173521","739","176940","0.05"
"2025-09-18T20:35:45.641Z","Included","auto","No","2456","352","168484","732","172024","0.05"
"2025-09-18T20:34:22.356Z","Included","auto","No","5606","157","323255","2593","331611","0.10"
"2025-09-18T20:30:34.041Z","Included","auto","No","78436","175","76565","719","155895","0.12"
"2025-09-18T20:11:03.159Z","Included","auto","No","2776","376","147016","684","150852","0.04"
"2025-09-18T20:03:56.388Z","Included","auto","No","2894","197","283786","914","287791","0.08"
"2025-09-18T20:01:38.832Z","Included","auto","No","1486","356","138240","419","140501","0.04"
"2025-09-18T20:00:38.870Z","Included","auto","No","68917","171","67163","1095","137346","0.11"
"2025-09-18T19:50:39.727Z","Included","auto","No","2284","379","129143","763","132569","0.04"
"2025-09-18T19:47:51.121Z","Included","auto","No","3512","321","184828","1482","190143","0.06"
"2025-09-18T19:46:09.997Z","Included","auto","No","4062","216","114115","3675","122068","0.06"
"2025-09-18T19:44:26.249Z","Included","auto","No","2282","181","109533","666","112662","0.03"
"2025-09-18T19:41:31.037Z","Included","auto","No","441","166","54087","308","55002","0.02"
"2025-09-18T19:41:01.857Z","Included","auto","No","54087","160","0","278","54525","0.07"
"2025-09-18T19:32:50.094Z","Included","auto","No","535","169","53061","319","54084","0.02"
"2025-09-18T19:31:17.105Z","Included","auto","No","303","178","52758","354","53593","0.02"
"2025-09-18T19:29:32.230Z","Included","auto","No","4237","186","97676","395","102494","0.03"
"2025-09-18T19:28:35.467Z","Included","auto","No","419","196","48102","435","49152","0.02"
"2025-09-18T19:24:31.773Z","Included","auto","No","2916","187","187595","859","191557","0.06"
"2025-09-18T19:23:44.564Z","Included","auto","No","45186","1323","0","529","47038","0.06"
"2025-09-18T19:15:55.078Z","Included","auto","No","487","181","44072","443","45183","0.01"
"2025-09-18T19:13:31.322Z","Included","auto","No","2804","198","82978","664","86644","0.03"
"2025-09-18T19:06:44.124Z","Included","auto","No","2898","266","77149","669","80982","0.03"
"2025-09-18T19:00:03.388Z","Included","auto","No","3038","224","71299","596","75157","0.03"
"2025-09-18T18:58:49.482Z","Included","auto","No","313","212","35019","421","35965","0.01"
"2025-09-18T18:58:17.092Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-18T18:53:01.402Z","Included","auto","No","34539","152908","124608","10208","322263","0.33"
"2025-09-18T04:53:53.308Z","Included","auto","No","3942","159","687954","2980","695035","0.19"
"2025-09-18T04:53:02.264Z","Included","auto","No","228037","168","0","433","228638","0.29"
"2025-09-18T02:31:35.600Z","Included","auto","No","227608","207","448501","4588","680904","0.42"
"2025-09-18T02:12:03.638Z","Included","auto","No","4665","189","1093972","2077","1100903","0.29"
"2025-09-18T02:06:20.731Z","Errored, Not Charged","auto","No","12886","170","1468266","10526","1491848","0.45"
"2025-09-18T02:04:37.161Z","Included","auto","No","487","168","203297","408","204360","0.05"
"2025-09-18T02:01:25.108Z","Included","auto","No","6282","185","596911","4904","608282","0.19"
"2025-09-18T01:58:50.446Z","Included","auto","No","5942","175","578502","4649","589268","0.18"
"2025-09-18T01:52:22.281Z","Included","auto","No","7656","202","557087","6017","570962","0.19"
"2025-09-18T01:50:22.788Z","Included","auto","No","7044","202","535087","5247","547580","0.17"
"2025-09-18T01:46:50.655Z","Included","auto","No","10999","169","1021386","8761","1041315","0.32"
"2025-09-18T01:43:22.955Z","Included","auto","No","5928","480","483435","4561","494404","0.16"
"2025-09-18T01:36:54.722Z","Included","auto","No","12427","417","1226794","8484","1248122","0.37"
"2025-09-18T01:30:15.173Z","Included","auto","No","11519","5656","561134","4040","582349","0.19"
"2025-09-18T01:26:44.877Z","Included","auto","No","5832","219","791943","3139","801133","0.22"
"2025-09-18T01:24:59.319Z","Included","auto","No","129668","174","0","379","130221","0.16"
"2025-09-18T01:15:14.791Z","Included","auto","No","2538","4320","508893","2733","518484","0.15"
"2025-09-18T01:10:48.601Z","Included","auto","No","8987","168","729769","6017","744941","0.23"
"2025-09-18T01:04:24.251Z","Included","auto","No","8969","168","332188","7106","348431","0.14"
"2025-09-18T01:02:46.107Z","Included","auto","No","6315","251","310898","4866","322330","0.12"
"2025-09-18T01:00:56.975Z","Included","auto","No","6682","189","291615","5440","303926","0.11"
"2025-09-18T00:56:38.759Z","Included","auto","No","14766","211","522386","11104","548467","0.22"
"2025-09-18T00:48:34.564Z","Included","auto","No","80373","430","997803","12841","1091447","0.43"
"2025-09-18T00:35:21.307Z","Included","auto","No","60887","221276","875386","25851","1183400","0.73"
"2025-09-18T00:24:17.676Z","Included","auto","No","13187","191","3749807","10545","3773730","1.02"
"2025-09-18T00:21:48.863Z","Included","auto","No","7765","389","2979195","4465","2991814","0.78"
"2025-09-18T00:19:12.432Z","Included","auto","No","1734","178","1304015","754","1306681","0.33"
"2025-09-18T00:18:31.404Z","Included","auto","No","325357","176","324887","496","650916","0.49"
"2025-09-18T00:10:17.733Z","Included","auto","No","537","163","323863","324","324887","0.08"
"2025-09-18T00:09:45.847Z","Included","auto","No","543","194","323320","343","324400","0.08"
"2025-09-18T00:08:58.605Z","Included","auto","No","529","195","322791","348","323863","0.08"
